Target gene	Representative transcript	Gene name	Representative miRNA	Cumulative weighted context++ score
Snrpd3	ENSMUST00000020397.9	"small nuclear ribonucleoprotein D3 "	mmu-miR-300-3p	0
Gspt2	ENSMUST00000096368.3	"G1 to S phase transition 2 "	mmu-miR-300-3p	0
Gabrb1	ENSMUST00000031122.7	"gamma-aminobutyric acid (GABA) A receptor, subunit beta 1 "	mmu-miR-300-3p	0
Ugt2a3	ENSMUST00000031195.2	"UDP glucuronosyltransferase 2 family, polypeptide A3 "	mmu-miR-300-3p	0
Aadac	ENSMUST00000029325.3	"arylacetamide deacetylase (esterase) "	mmu-miR-300-3p	0
Exoc3l2	ENSMUST00000137613.2	"exocyst complex component 3-like 2 "	mmu-miR-300-3p	0
Apol6	ENSMUST00000149569.2	"apolipoprotein L 6 "	mmu-miR-300-3p	0
Zfp748	ENSMUST00000181892.2	"zinc finger protein 748 "	mmu-miR-300-3p	0
Pelo	ENSMUST00000109226.3	"pelota homolog (Drosophila) "	mmu-miR-300-3p	0
Serpinb6b	ENSMUST00000110293.3	"serine (or cysteine) peptidase inhibitor, clade B, member 6b "	mmu-miR-300-3p	0
Rnf215	ENSMUST00000003677.5	"ring finger protein 215 "	mmu-miR-300-3p	0
Dcn	ENSMUST00000105287.4	"decorin "	mmu-miR-300-3p	0
Dusp13	ENSMUST00000184703.2	"dual specificity phosphatase 13 "	mmu-miR-300-3p	0
Tspan14	ENSMUST00000047652.5	"tetraspanin 14 "	mmu-miR-300-3p	0
Zfp617	ENSMUST00000119003.1	"zinc finger protein 617 "	mmu-miR-300-3p	0
Polr3g	ENSMUST00000048993.6	"polymerase (RNA) III (DNA directed) polypeptide G "	mmu-miR-300-3p	0
Zscan12	ENSMUST00000053293.7	"zinc finger and SCAN domain containing 12 "	mmu-miR-300-3p	0
Nkrf	ENSMUST00000057093.6	"NF-kappaB repressing factor "	mmu-miR-300-3p	0
Bambi	ENSMUST00000025075.1	"BMP and activin membrane-bound inhibitor "	mmu-miR-300-3p	0
Ddx31	ENSMUST00000113853.2	"DEAD/H (Asp-Glu-Ala-Asp/His) box polypeptide 31 "	mmu-miR-300-3p	0
Vmac	ENSMUST00000164907.1	"vimentin-type intermediate filament associated coiled-coil protein "	mmu-miR-300-3p	0
Vta1	ENSMUST00000154132.2	"Vps20-associated 1 homolog (S. cerevisiae) "	mmu-miR-300-3p	0
Asf1a	ENSMUST00000020004.6	"anti-silencing function 1A histone chaperone "	mmu-miR-300-3p	0
Eif3e	ENSMUST00000022960.2	"eukaryotic translation initiation factor 3, subunit E "	mmu-miR-300-3p	0
Stoml1	ENSMUST00000034883.5	"stomatin-like 1 "	mmu-miR-300-3p	0
Pddc1	ENSMUST00000106008.1	"Parkinson disease 7 domain containing 1 "	mmu-miR-300-3p	0
D19Bwg1357e	ENSMUST00000076219.4	"DNA segment, Chr 19, Brigham & Women's Genetics 1357 expressed "	mmu-miR-300-3p	0
Mrpl3	ENSMUST00000035177.9	"mitochondrial ribosomal protein L3 "	mmu-miR-300-3p	0
Faf1	ENSMUST00000102724.4	"Fas-associated factor 1 "	mmu-miR-300-3p	0
Rinl	ENSMUST00000059857.7	"Ras and Rab interactor-like "	mmu-miR-300-3p	0
Mark1	ENSMUST00000027929.4	"MAP/microtubule affinity-regulating kinase 1 "	mmu-miR-300-3p	0
Trim55	ENSMUST00000029139.7	"tripartite motif-containing 55 "	mmu-miR-300-3p	0
Star	ENSMUST00000033979.4	"steroidogenic acute regulatory protein "	mmu-miR-300-3p	0
Fndc1	ENSMUST00000097425.4	"fibronectin type III domain containing 1 "	mmu-miR-300-3p	0
Dgcr2	ENSMUST00000117945.2	"DiGeorge syndrome critical region gene 2 "	mmu-miR-300-3p	0
Lsm8	ENSMUST00000056398.8	"LSM8 homolog, U6 small nuclear RNA associated (S. cerevisiae) "	mmu-miR-300-3p	0
Itih2	ENSMUST00000042290.8	"inter-alpha trypsin inhibitor, heavy chain 2 "	mmu-miR-300-3p	0
Zdhhc14	ENSMUST00000089185.4	"zinc finger, DHHC domain containing 14 "	mmu-miR-300-3p	0
Acot4	ENSMUST00000021652.3	"acyl-CoA thioesterase 4 "	mmu-miR-300-3p	0
Sephs1	ENSMUST00000027973.8	"selenophosphate synthetase 1 "	mmu-miR-300-3p	0
Fli1	ENSMUST00000016231.8	"Friend leukemia integration 1 "	mmu-miR-300-3p	0
Jak1	ENSMUST00000102781.4	"Janus kinase 1 "	mmu-miR-300-3p	0
Gc	ENSMUST00000049209.8	"group specific component "	mmu-miR-300-3p	0
H2-Ob	ENSMUST00000095342.4	"histocompatibility 2, O region beta locus "	mmu-miR-300-3p	0
Bptf	ENSMUST00000057892.9	"bromodomain PHD finger transcription factor "	mmu-miR-300-3p	0
Tmsb15b2	ENSMUST00000069803.4	"thymosin beta 15b2 "	mmu-miR-300-3p	0
Kctd1	ENSMUST00000168989.2	"potassium channel tetramerisation domain containing 1 "	mmu-miR-300-3p	0
Stx11	ENSMUST00000163425.2	"syntaxin 11 "	mmu-miR-300-3p	0
Krit1	ENSMUST00000171023.2	"KRIT1, ankyrin repeat containing "	mmu-miR-300-3p	0
Atp7b	ENSMUST00000006742.5	"ATPase, Cu++ transporting, beta polypeptide "	mmu-miR-300-3p	0
Dgcr14	ENSMUST00000003621.8	"DiGeorge syndrome critical region gene 14 "	mmu-miR-300-3p	0
Chchd5	ENSMUST00000035481.4	"coiled-coil-helix-coiled-coil-helix domain containing 5 "	mmu-miR-300-3p	0
Casr	ENSMUST00000114847.3	"calcium-sensing receptor "	mmu-miR-300-3p	0
Idnk	ENSMUST00000051490.8	"idnK gluconokinase homolog (E. coli) "	mmu-miR-300-3p	0
Psmd9	ENSMUST00000100729.4	"proteasome (prosome, macropain) 26S subunit, non-ATPase, 9 "	mmu-miR-300-3p	0
Hlf	ENSMUST00000004051.7	"hepatic leukemia factor "	mmu-miR-300-3p	0
Fmo5	ENSMUST00000107050.2	"flavin containing monooxygenase 5 "	mmu-miR-300-3p	0
Alkbh3	ENSMUST00000111240.2	"alkB, alkylation repair homolog 3 (E. coli) "	mmu-miR-300-3p	0
Adh1	ENSMUST00000004232.9	"alcohol dehydrogenase 1 (class I) "	mmu-miR-300-3p	0
Lphn3	ENSMUST00000120128.2	"latrophilin 3 "	mmu-miR-300-3p	0
Cd34	ENSMUST00000110815.3	"CD34 antigen "	mmu-miR-300-3p	0
Gpatch11	ENSMUST00000170759.1	"G patch domain containing 11 "	mmu-miR-300-3p	0
Exo1	ENSMUST00000039725.6	"exonuclease 1 "	mmu-miR-300-3p	0
Zfp937	ENSMUST00000073782.3	"zinc finger protein 937 "	mmu-miR-300-3p	0
Lamp2	ENSMUST00000016678.8	"lysosomal-associated membrane protein 2 "	mmu-miR-300-3p	0
Pacsin2	ENSMUST00000171436.2	"protein kinase C and casein kinase substrate in neurons 2 "	mmu-miR-300-3p	0
Slc5a11	ENSMUST00000033035.7	"solute carrier family 5 (sodium/glucose cotransporter), member 11 "	mmu-miR-300-3p	0
Ntf5	ENSMUST00000058879.6	"neurotrophin 5 "	mmu-miR-300-3p	0
Mfn1	ENSMUST00000091257.5	"mitofusin 1 "	mmu-miR-300-3p	0
Fbxo46	ENSMUST00000053109.3	"F-box protein 46 "	mmu-miR-300-3p	0
2310045N01Rik	ENSMUST00000110139.1	"RIKEN cDNA 2310045N01 gene "	mmu-miR-300-3p	0
Cenpf	ENSMUST00000171929.2	"centromere protein F "	mmu-miR-300-3p	0
Aspa	ENSMUST00000021119.3	"aspartoacylase "	mmu-miR-300-3p	0
Ptp4a2	ENSMUST00000165853.1	"protein tyrosine phosphatase 4a2 "	mmu-miR-300-3p	0
Prmt3	ENSMUST00000032715.7	"protein arginine N-methyltransferase 3 "	mmu-miR-300-3p	0
Nsun2	ENSMUST00000022087.6	"NOL1/NOP2/Sun domain family member 2 "	mmu-miR-300-3p	0
Tgfb1i1	ENSMUST00000070656.6	"transforming growth factor beta 1 induced transcript 1 "	mmu-miR-300-3p	0
Cox15	ENSMUST00000045562.5	"cytochrome c oxidase assembly protein 15 "	mmu-miR-300-3p	0
Incenp	ENSMUST00000025562.7	"inner centromere protein "	mmu-miR-300-3p	0
Mrps14	ENSMUST00000135680.2	"mitochondrial ribosomal protein S14 "	mmu-miR-300-3p	0
Zbtb25	ENSMUST00000176102.2	"zinc finger and BTB domain containing 25 "	mmu-miR-300-3p	0
Cnrip1	ENSMUST00000058159.5	"cannabinoid receptor interacting protein 1 "	mmu-miR-300-3p	0
Ict1	ENSMUST00000153983.2	"immature colon carcinoma transcript 1 "	mmu-miR-300-3p	0
Casq2	ENSMUST00000029454.6	"calsequestrin 2 "	mmu-miR-300-3p	0
Zfp318	ENSMUST00000113481.2	"zinc finger protein 318 "	mmu-miR-300-3p	0
Dao	ENSMUST00000086599.5	"D-amino acid oxidase "	mmu-miR-300-3p	0
Golim4	ENSMUST00000117242.2	"golgi integral membrane protein 4 "	mmu-miR-300-3p	0
Mrpl17	ENSMUST00000124482.1	"mitochondrial ribosomal protein L17 "	mmu-miR-300-3p	0
Ext1	ENSMUST00000077273.3	"exostoses (multiple) 1 "	mmu-miR-300-3p	0
Sbk1	ENSMUST00000056028.9	"SH3-binding kinase 1 "	mmu-miR-300-3p	0
Tmem53	ENSMUST00000106434.2	"transmembrane protein 53 "	mmu-miR-300-3p	0
Tyw1	ENSMUST00000040213.7	"tRNA-yW synthesizing protein 1 homolog (S. cerevisiae) "	mmu-miR-300-3p	0
Tsku	ENSMUST00000165257.2	"tsukushi "	mmu-miR-300-3p	0
Nup153	ENSMUST00000021803.9	"nucleoporin 153 "	mmu-miR-300-3p	0
Arhgef16	ENSMUST00000030898.6	"Rho guanine nucleotide exchange factor (GEF) 16 "	mmu-miR-300-3p	0
Fdx1	ENSMUST00000034552.6	"ferredoxin 1 "	mmu-miR-300-3p	0
Med28	ENSMUST00000118833.1	"mediator complex subunit 28 "	mmu-miR-300-3p	0
Tmco3	ENSMUST00000045229.5	"transmembrane and coiled-coil domains 3 "	mmu-miR-300-3p	0
Lbh	ENSMUST00000024857.7	"limb-bud and heart "	mmu-miR-300-3p	0
Cnot1	ENSMUST00000098473.5	"CCR4-NOT transcription complex, subunit 1 "	mmu-miR-300-3p	0
Cyp7b1	ENSMUST00000035625.6	"cytochrome P450, family 7, subfamily b, polypeptide 1 "	mmu-miR-300-3p	0
Arl3	ENSMUST00000026009.8	"ADP-ribosylation factor-like 3 "	mmu-miR-300-3p	0
Chtop	ENSMUST00000107343.2	"chromatin target of PRMT1 "	mmu-miR-300-3p	0
Rnf141	ENSMUST00000177236.2	"ring finger protein 141 "	mmu-miR-300-3p	0
Eif4g2	ENSMUST00000162415.2	"eukaryotic translation initiation factor 4, gamma 2 "	mmu-miR-300-3p	0
Cdca4	ENSMUST00000062092.5	"cell division cycle associated 4 "	mmu-miR-300-3p	0
Acox3	ENSMUST00000068947.8	"acyl-Coenzyme A oxidase 3, pristanoyl "	mmu-miR-300-3p	0
Aadat	ENSMUST00000079472.2	"aminoadipate aminotransferase "	mmu-miR-300-3p	0
Tpp2	ENSMUST00000188313.1	"tripeptidyl peptidase II "	mmu-miR-300-3p	0
Gzf1	ENSMUST00000028928.7	"GDNF-inducible zinc finger protein 1 "	mmu-miR-300-3p	0
Gramd3	ENSMUST00000070166.5	"GRAM domain containing 3 "	mmu-miR-300-3p	0
Tgfb3	ENSMUST00000003687.6	"transforming growth factor, beta 3 "	mmu-miR-300-3p	0
Fgfrl1	ENSMUST00000013633.9	"fibroblast growth factor receptor-like 1 "	mmu-miR-300-3p	0
Mast2	ENSMUST00000003908.5	"microtubule associated serine/threonine kinase 2 "	mmu-miR-300-3p	0
Filip1l	ENSMUST00000159816.2	"filamin A interacting protein 1-like "	mmu-miR-300-3p	0
Gga2	ENSMUST00000033160.9	"golgi associated, gamma adaptin ear containing, ARF binding protein 2 "	mmu-miR-300-3p	0
Ebpl	ENSMUST00000022494.8	"emopamil binding protein-like "	mmu-miR-300-3p	0
Ube2l3	ENSMUST00000115699.2	"ubiquitin-conjugating enzyme E2L 3 "	mmu-miR-300-3p	0
Utp11l	ENSMUST00000030738.7	"UTP11-like, U3 small nucleolar ribonucleoprotein, (yeast) "	mmu-miR-300-3p	0
Eif4ebp1	ENSMUST00000033880.5	"eukaryotic translation initiation factor 4E binding protein 1 "	mmu-miR-300-3p	0
Atp9a	ENSMUST00000109175.3	"ATPase, class II, type 9A "	mmu-miR-300-3p	0
Pf4	ENSMUST00000031320.6	"platelet factor 4 "	mmu-miR-300-3p	0
Mpv17l	ENSMUST00000128757.2	"Mpv17 transgene, kidney disease mutant-like "	mmu-miR-300-3p	0
March3	ENSMUST00000035278.6	"membrane-associated ring finger (C3HC4) 3 "	mmu-miR-300-3p	0
Macc1	ENSMUST00000048880.6	"metastasis associated in colon cancer 1 "	mmu-miR-300-3p	0
Dhrs7b	ENSMUST00000108718.1	"dehydrogenase/reductase (SDR family) member 7B "	mmu-miR-300-3p	0
Pald1	ENSMUST00000020289.8	"phosphatase domain containing, paladin 1 "	mmu-miR-300-3p	0
Slc30a7	ENSMUST00000067485.3	"solute carrier family 30 (zinc transporter), member 7 "	mmu-miR-300-3p	0
Coq10b	ENSMUST00000027125.6	"coenzyme Q10 homolog B (S. cerevisiae) "	mmu-miR-300-3p	0
Rsl1d1	ENSMUST00000119953.1	"ribosomal L1 domain containing 1 "	mmu-miR-300-3p	0
Mrps35	ENSMUST00000036111.7	"mitochondrial ribosomal protein S35 "	mmu-miR-300-3p	0
Zfp445	ENSMUST00000056467.7	"zinc finger protein 445 "	mmu-miR-300-3p	0
Kansl1	ENSMUST00000106977.2	"KAT8 regulatory NSL complex subunit 1 "	mmu-miR-300-3p	0
Gfm1	ENSMUST00000077271.7	"G elongation factor, mitochondrial 1 "	mmu-miR-300-3p	0
Plekho1	ENSMUST00000015889.4	"pleckstrin homology domain containing, family O member 1 "	mmu-miR-300-3p	0
Wtap	ENSMUST00000159986.2	"Wilms tumour 1-associating protein "	mmu-miR-300-3p	0
Zmat2	ENSMUST00000001419.8	"zinc finger, matrin type 2 "	mmu-miR-300-3p	0
S1pr1	ENSMUST00000055676.2	"sphingosine-1-phosphate receptor 1 "	mmu-miR-300-3p	0
Adat2	ENSMUST00000019944.8	"adenosine deaminase, tRNA-specific 2 "	mmu-miR-300-3p	0
Ccdc174	ENSMUST00000037783.5	"coiled-coil domain containing 174 "	mmu-miR-300-3p	0
Mill1	ENSMUST00000066780.4	"MHC I like leukocyte 1 "	mmu-miR-300-3p	0
Rpn2	ENSMUST00000116380.3	"ribophorin II "	mmu-miR-300-3p	0
Ces3a	ENSMUST00000093222.6	"carboxylesterase 3A "	mmu-miR-300-3p	0
Ppp1r36	ENSMUST00000063977.7	"protein phosphatase 1, regulatory subunit 36 "	mmu-miR-300-3p	0
Dlg5	ENSMUST00000073687.7	"discs, large homolog 5 (Drosophila) "	mmu-miR-300-3p	0
Snrpd2	ENSMUST00000049294.2	"small nuclear ribonucleoprotein D2 "	mmu-miR-300-3p	0
Rpl3	ENSMUST00000081650.8	"ribosomal protein L3 "	mmu-miR-300-3p	0
Ppm1d	ENSMUST00000020835.10	"protein phosphatase 1D magnesium-dependent, delta isoform "	mmu-miR-300-3p	0
Tspan13	ENSMUST00000020896.9	"tetraspanin 13 "	mmu-miR-300-3p	0
Tsc22d2	ENSMUST00000099090.2	"TSC22 domain family, member 2 "	mmu-miR-300-3p	0
Dnaaf2	ENSMUST00000021356.5	"dynein, axonemal assembly factor 2 "	mmu-miR-300-3p	0
Scaf8	ENSMUST00000076734.6	"SR-related CTD-associated factor 8 "	mmu-miR-300-3p	0
Tanc1	ENSMUST00000037526.5	"tetratricopeptide repeat, ankyrin repeat and coiled-coil containing 1 "	mmu-miR-300-3p	0
Oasl2	ENSMUST00000031542.9	"2'-5' oligoadenylate synthetase-like 2 "	mmu-miR-300-3p	0
Psd4	ENSMUST00000102942.2	"pleckstrin and Sec7 domain containing 4 "	mmu-miR-300-3p	0
Ticam1	ENSMUST00000058136.8	"toll-like receptor adaptor molecule 1 "	mmu-miR-300-3p	0
Scyl2	ENSMUST00000174252.2	"SCY1-like 2 (S. cerevisiae) "	mmu-miR-300-3p	0
Ptges2	ENSMUST00000028162.3	"prostaglandin E synthase 2 "	mmu-miR-300-3p	0
Aven	ENSMUST00000099588.3	"apoptosis, caspase activation inhibitor "	mmu-miR-300-3p	0
Rnf40	ENSMUST00000033088.6	"ring finger protein 40 "	mmu-miR-300-3p	0
Pfdn1	ENSMUST00000025204.5	"prefoldin 1 "	mmu-miR-300-3p	0
Rad52	ENSMUST00000032269.7	"RAD52 homolog (S. cerevisiae) "	mmu-miR-300-3p	0
Acsm1	ENSMUST00000047929.7	"acyl-CoA synthetase medium-chain family member 1 "	mmu-miR-300-3p	0
Wdtc1	ENSMUST00000105906.1	"WD and tetratricopeptide repeats 1 "	mmu-miR-300-3p	0
Jak2	ENSMUST00000065796.4	"Janus kinase 2 "	mmu-miR-300-3p	0
Trim72	ENSMUST00000081042.4	"tripartite motif-containing 72 "	mmu-miR-300-3p	0
Elmo2	ENSMUST00000103091.3	"engulfment and cell motility 2 "	mmu-miR-300-3p	0
Manbal	ENSMUST00000081202.5	"mannosidase, beta A, lysosomal-like "	mmu-miR-300-3p	0
Aldh16a1	ENSMUST00000007977.8	"aldehyde dehydrogenase 16 family, member A1 "	mmu-miR-300-3p	0
Ccdc14	ENSMUST00000023532.6	"coiled-coil domain containing 14 "	mmu-miR-300-3p	0
Gemin6	ENSMUST00000069486.7	"gem (nuclear organelle) associated protein 6 "	mmu-miR-300-3p	0
Msn	ENSMUST00000117399.1	"moesin "	mmu-miR-300-3p	0
Kti12	ENSMUST00000102738.3	"KTI12 homolog, chromatin associated (S. cerevisiae) "	mmu-miR-300-3p	0
Acox1	ENSMUST00000066587.6	"acyl-Coenzyme A oxidase 1, palmitoyl "	mmu-miR-300-3p	0
Ppp1r3a	ENSMUST00000045096.4	"protein phosphatase 1, regulatory (inhibitor) subunit 3A "	mmu-miR-300-3p	0
Actr8	ENSMUST00000016115.4	"ARP8 actin-related protein 8 "	mmu-miR-300-3p	0
Ciita	ENSMUST00000023147.6	"class II transactivator "	mmu-miR-300-3p	0
Ctnnal1	ENSMUST00000045142.9	"catenin (cadherin associated protein), alpha-like 1 "	mmu-miR-300-3p	0
Stau2	ENSMUST00000162751.2	"staufen (RNA binding protein) homolog 2 (Drosophila) "	mmu-miR-300-3p	0
Arhgap5	ENSMUST00000110725.1	"Rho GTPase activating protein 5 "	mmu-miR-300-3p	0
Terf1	ENSMUST00000188371.1	"telomeric repeat binding factor 1 "	mmu-miR-300-3p	0
Slitrk5	ENSMUST00000042767.7	"SLIT and NTRK-like family, member 5 "	mmu-miR-300-3p	0
Cst3	ENSMUST00000028938.6	"cystatin C "	mmu-miR-300-3p	0
Man2b2	ENSMUST00000031002.4	"mannosidase 2, alpha B2 "	mmu-miR-300-3p	0
Smndc1	ENSMUST00000025997.5	"survival motor neuron domain containing 1 "	mmu-miR-300-3p	0
Dusp23	ENSMUST00000027826.5	"dual specificity phosphatase 23 "	mmu-miR-300-3p	0
Dram2	ENSMUST00000067630.7	"DNA-damage regulated autophagy modulator 2 "	mmu-miR-300-3p	0
Cyfip1	ENSMUST00000032629.10	"cytoplasmic FMR1 interacting protein 1 "	mmu-miR-300-3p	0
Ttc5	ENSMUST00000006451.6	"tetratricopeptide repeat domain 5 "	mmu-miR-300-3p	0
Esyt2	ENSMUST00000100986.2	"extended synaptotagmin-like protein 2 "	mmu-miR-300-3p	0
Gng3	ENSMUST00000096259.4	"guanine nucleotide binding protein (G protein), gamma 3 "	mmu-miR-300-3p	0
Mapre3	ENSMUST00000031058.9	"microtubule-associated protein, RP/EB family, member 3 "	mmu-miR-300-3p	0
Upk1a	ENSMUST00000006476.4	"uroplakin 1A "	mmu-miR-300-3p	0
Fbxw17	ENSMUST00000046974.4	"F-box and WD-40 domain protein 17 "	mmu-miR-300-3p	0
Zbtb4	ENSMUST00000108639.2	"zinc finger and BTB domain containing 4 "	mmu-miR-300-3p	0
Pnp	ENSMUST00000048615.7	"purine-nucleoside phosphorylase "	mmu-miR-300-3p	0
Trim7	ENSMUST00000109213.3	"tripartite motif-containing 7 "	mmu-miR-300-3p	0
Shroom3	ENSMUST00000113054.3	"shroom family member 3 "	mmu-miR-300-3p	0
Olfr630	ENSMUST00000106880.1	"olfactory receptor 630 "	mmu-miR-300-3p	0
Klhl17	ENSMUST00000105569.3	"kelch-like 17 "	mmu-miR-300-3p	0
Prrx2	ENSMUST00000041659.6	"paired related homeobox 2 "	mmu-miR-300-3p	0
Ddx51	ENSMUST00000031478.5	"DEAD (Asp-Glu-Ala-Asp) box polypeptide 51 "	mmu-miR-300-3p	0
Paxip1	ENSMUST00000002291.7	"PAX interacting (with transcription-activation domain) protein 1 "	mmu-miR-300-3p	0
Rd3	ENSMUST00000175680.1	"retinal degeneration 3 "	mmu-miR-300-3p	0
Eef1a2	ENSMUST00000055990.7	"eukaryotic translation elongation factor 1 alpha 2 "	mmu-miR-300-3p	0
Myo1b	ENSMUST00000046390.8	"myosin IB "	mmu-miR-300-3p	0
Stxbp1	ENSMUST00000077458.4	"syntaxin binding protein 1 "	mmu-miR-300-3p	0
Rab21	ENSMUST00000020343.7	"RAB21, member RAS oncogene family "	mmu-miR-300-3p	0
Bri3bp	ENSMUST00000049040.9	"Bri3 binding protein "	mmu-miR-300-3p	0
Klhl41	ENSMUST00000100050.3	"kelch-like 41 "	mmu-miR-300-3p	0
Top1mt	ENSMUST00000000958.8	"DNA topoisomerase 1, mitochondrial "	mmu-miR-300-3p	0
Pramef25	ENSMUST00000105766.1	"PRAME family member 25 "	mmu-miR-300-3p	0
Nufip1	ENSMUST00000022586.1	"nuclear fragile X mental retardation protein interacting protein 1 "	mmu-miR-300-3p	0
Yars2	ENSMUST00000059955.9	"tyrosyl-tRNA synthetase 2 (mitochondrial) "	mmu-miR-300-3p	0
Stt3b	ENSMUST00000035010.8	"STT3, subunit of the oligosaccharyltransferase complex, homolog B (S. cerevisiae) "	mmu-miR-300-3p	0
Dars2	ENSMUST00000035430.3	"aspartyl-tRNA synthetase 2 (mitochondrial) "	mmu-miR-300-3p	0
Rnf8	ENSMUST00000024817.8	"ring finger protein 8 "	mmu-miR-300-3p	0
Kcng4	ENSMUST00000061828.4	"potassium voltage-gated channel, subfamily G, member 4 "	mmu-miR-300-3p	0
Rnf130	ENSMUST00000054684.8	"ring finger protein 130 "	mmu-miR-300-3p	0
Pdlim7	ENSMUST00000046246.7	"PDZ and LIM domain 7 "	mmu-miR-300-3p	0
Mlf1	ENSMUST00000061322.8	"myeloid leukemia factor 1 "	mmu-miR-300-3p	0
Fga	ENSMUST00000029630.9	"fibrinogen alpha chain "	mmu-miR-300-3p	0
Rrp9	ENSMUST00000047721.9	"RRP9, small subunit (SSU) processome component, homolog (yeast) "	mmu-miR-300-3p	0
Mdfic	ENSMUST00000189359.1	"MyoD family inhibitor domain containing "	mmu-miR-300-3p	0
Ttc30b	ENSMUST00000099996.4	"tetratricopeptide repeat domain 30B "	mmu-miR-300-3p	0
Mga	ENSMUST00000079934.6	"MAX gene associated "	mmu-miR-300-3p	0
Tiprl	ENSMUST00000043235.5	"TIP41, TOR signalling pathway regulator-like (S. cerevisiae) "	mmu-miR-300-3p	0
Psmd1	ENSMUST00000027432.8	"proteasome (prosome, macropain) 26S subunit, non-ATPase, 1 "	mmu-miR-300-3p	0
Nfkbia	ENSMUST00000021413.7	"nuclear factor of kappa light polypeptide gene enhancer in B cells inhibitor, alpha "	mmu-miR-300-3p	0
Commd2	ENSMUST00000160959.2	"COMM domain containing 2 "	mmu-miR-300-3p	0
Bckdhb	ENSMUST00000190166.1	"branched chain ketoacid dehydrogenase E1, beta polypeptide "	mmu-miR-300-3p	0
AI661453	ENSMUST00000150819.2	"expressed sequence AI661453 "	mmu-miR-300-3p	0
Acbd3	ENSMUST00000027780.4	"acyl-Coenzyme A binding domain containing 3 "	mmu-miR-300-3p	0
Ces3b	ENSMUST00000093221.7	"carboxylesterase 3B "	mmu-miR-300-3p	0
Scn7a	ENSMUST00000042792.6	"sodium channel, voltage-gated, type VII, alpha "	mmu-miR-300-3p	0
Emc2	ENSMUST00000022962.6	"ER membrane protein complex subunit 2 "	mmu-miR-300-3p	0
Atp6v1e1	ENSMUST00000019354.8	"ATPase, H+ transporting, lysosomal V1 subunit E1 "	mmu-miR-300-3p	0
Parg	ENSMUST00000022470.9	"poly (ADP-ribose) glycohydrolase "	mmu-miR-300-3p	0
Gm10220	ENSMUST00000088236.3	"predicted gene 10220 "	mmu-miR-300-3p	0
Hmgcs2	ENSMUST00000090746.2	"3-hydroxy-3-methylglutaryl-Coenzyme A synthase 2 "	mmu-miR-300-3p	0
Bclaf1	ENSMUST00000092678.4	"BCL2-associated transcription factor 1 "	mmu-miR-300-3p	0
Sesn2	ENSMUST00000030724.8	"sestrin 2 "	mmu-miR-300-3p	0
Eml1	ENSMUST00000054955.8	"echinoderm microtubule associated protein like 1 "	mmu-miR-300-3p	0
Map7d1	ENSMUST00000122129.2	"MAP7 domain containing 1 "	mmu-miR-300-3p	0
Tnfsf13b	ENSMUST00000033892.7	"tumor necrosis factor (ligand) superfamily, member 13b "	mmu-miR-300-3p	0
Swt1	ENSMUST00000064771.6	"SWT1 RNA endoribonuclease homolog (S. cerevisiae) "	mmu-miR-300-3p	0
Apip	ENSMUST00000011055.6	"APAF1 interacting protein "	mmu-miR-300-3p	0
Lphn2	ENSMUST00000106128.2	"latrophilin 2 "	mmu-miR-300-3p	0
Mrpl36	ENSMUST00000022098.8	"mitochondrial ribosomal protein L36 "	mmu-miR-300-3p	0
Gm4980	ENSMUST00000178124.2	"predicted gene 4980 "	mmu-miR-300-3p	0
5830473C10Rik	ENSMUST00000094615.4	"RIKEN cDNA 5830473C10 gene "	mmu-miR-300-3p	0
Dgki	ENSMUST00000101532.4	"diacylglycerol kinase, iota "	mmu-miR-300-3p	0
Tollip	ENSMUST00000001950.6	"toll interacting protein "	mmu-miR-300-3p	0
Ang	ENSMUST00000171688.2	"angiogenin, ribonuclease, RNase A family, 5 "	mmu-miR-300-3p	0
Agxt	ENSMUST00000027491.6	"alanine-glyoxylate aminotransferase "	mmu-miR-300-3p	0
Txnl4a	ENSMUST00000145963.2	"thioredoxin-like 4A "	mmu-miR-300-3p	0
Ngf	ENSMUST00000106925.3	"nerve growth factor "	mmu-miR-300-3p	0
Gpr125	ENSMUST00000030971.5	"G protein-coupled receptor 125 "	mmu-miR-300-3p	0
Ap2m1	ENSMUST00000007216.8	"adaptor-related protein complex 2, mu 1 subunit "	mmu-miR-300-3p	0
H2-Q10	ENSMUST00000174525.2	"histocompatibility 2, Q region locus 10 "	mmu-miR-300-3p	0
Irx2	ENSMUST00000074372.5	"Iroquois related homeobox 2 (Drosophila) "	mmu-miR-300-3p	0
Wdr82	ENSMUST00000020490.6	"WD repeat domain containing 82 "	mmu-miR-300-3p	0
Polr3a	ENSMUST00000026322.7	"polymerase (RNA) III (DNA directed) polypeptide A "	mmu-miR-300-3p	0
Qprt	ENSMUST00000032912.5	"quinolinate phosphoribosyltransferase "	mmu-miR-300-3p	0
Otc	ENSMUST00000049910.7	"ornithine transcarbamylase "	mmu-miR-300-3p	0
Krt7	ENSMUST00000068904.8	"keratin 7 "	mmu-miR-300-3p	0
Tpcn2	ENSMUST00000058022.4	"two pore segment channel 2 "	mmu-miR-300-3p	0
Vps53	ENSMUST00000056601.5	"vacuolar protein sorting 53 (yeast) "	mmu-miR-300-3p	0
Mrpl14	ENSMUST00000024734.7	"mitochondrial ribosomal protein L14 "	mmu-miR-300-3p	0
